sample	gene	chrom	start	end	compartment	nearest_te_bp	nearest_te_family
Cx_quinquefasciatus	gene-LOC6036782	NC_051861.1	6375180	6416686	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6036784	NC_051861.1	6402088	6403520	core	65	Unknown
Cx_quinquefasciatus	gene-LOC119771151	NC_051861.1	6406217	6407034	core	38	Unknown
Cx_quinquefasciatus	gene-LOC6036781	NC_051861.1	6419622	6427164	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036780	NC_051861.1	6433863	6435400	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6036779	NC_051861.1	6439412	6448229	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036777	NC_051861.1	6452878	6485567	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036778	NC_051861.1	6461357	6463302	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036776	NC_051861.1	6486315	6487062	core	153	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6036775	NC_051861.1	6487181	6492314	core	555	Simple_repeat
Cx_quinquefasciatus	gene-LOC6036773	NC_051861.1	6500134	6503708	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119765557	NC_051861.1	6500885	6503454	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036769	NC_051861.1	6531276	6537828	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6036767	NC_051861.1	6544540	6548056	core	1127	Low_complexity
Cx_quinquefasciatus	gene-LOC6036772	NC_051861.1	6548044	6548780	core	852	Simple_repeat
Cx_quinquefasciatus	gene-LOC6048982	NC_051861.1	6733914	7246695	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6048977	NC_051861.1	7292129	7297394	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6048979	NC_051861.1	7301540	7337560	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC119765219	NC_051861.1	7332031	7342684	shell	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6036490	NC_051861.1	7368723	7373454	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765234	NC_051861.1	7388127	7403478	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6036489	NC_051861.1	7411449	7424063	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6036488	NC_051861.1	7434099	7487566	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6036491	NC_051861.1	7488588	7489749	core	50	Unknown
Cx_quinquefasciatus	gene-LOC6036492	NC_051861.1	7497054	7498650	core	222	Unknown
Cx_quinquefasciatus	gene-LOC6036493	NC_051861.1	7507047	7508600	core	370	Unknown
Cx_quinquefasciatus	gene-LOC6036496	NC_051861.1	7527797	7529537	core	286	Unknown
Cx_quinquefasciatus	gene-LOC6036497	NC_051861.1	7533474	7535003	core	824	Unknown
Cx_quinquefasciatus	gene-LOC6036502	NC_051861.1	7913376	7943291	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6036505	NC_051861.1	7950868	7958966	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6036506	NC_051861.1	7960624	7962703	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036509	NC_051861.1	7962330	7980117	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036508	NC_051861.1	7969049	7970999	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119766857	NC_051861.1	7973802	7975293	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765646	NC_051861.1	7981067	7982803	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119765339	NC_051861.1	7983031	7993999	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC119771209	NC_051861.1	7994997	7999900	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119771265	NC_051861.1	8000283	8001478	core	3	Unknown
Cx_quinquefasciatus	gene-LOC119765031	NC_051861.1	8021099	8022473	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119765290	NC_051861.1	8026094	8027640	core	59	LTR/Copia
Cx_quinquefasciatus	gene-LOC119765530	NC_051861.1	8027824	8029985	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119771221	NC_051861.1	8030724	8032417	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036510	NC_051861.1	8033322	8035023	core	197	Unknown
Cx_quinquefasciatus	gene-LOC6036517	NC_051861.1	8118986	8317321	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036514	NC_051861.1	8125477	8127712	core	260	Simple_repeat
Cx_quinquefasciatus	gene-LOC119766271	NC_051861.1	8287408	8288637	shell	208	Unknown
Cx_quinquefasciatus	gene-LOC6036518	NC_051861.1	8320399	8321567	core	268	Unknown
Cx_quinquefasciatus	gene-LOC6036519	NC_051861.1	8321673	8322927	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6036520	NC_051861.1	8327269	8328229	core	99	Unknown
Cx_quinquefasciatus	gene-LOC119765306	NC_051861.1	8331571	8334414	core	0	LINE/L2
Cx_quinquefasciatus	gene-LOC6036521	NC_051861.1	8337613	8420228	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6050342	NC_051861.1	8430731	8615496	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6051236	NC_051861.1	8848738	8876898	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765137	NC_051861.1	8858286	8860228	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119765480	NC_051861.1	9147734	9150006	core	0	LINE/L2
Cx_quinquefasciatus	gene-LOC119765381	NC_051861.1	9283677	9285009	shell	152	Unknown
Cx_quinquefasciatus	gene-LOC119769476	NC_051861.1	9322621	9332889	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039889	NC_051861.1	9732955	9768949	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039894	NC_051861.1	9773152	9800489	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039895	NC_051861.1	9812391	9818417	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039896	NC_051861.1	9819325	9820053	core	86	Unknown
Cx_quinquefasciatus	gene-LOC6039897	NC_051861.1	9825227	9826378	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC6039899	NC_051861.1	9828234	9845158	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039898	NC_051861.1	9829044	9982308	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039901	NC_051861.1	9852076	9880966	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039902	NC_051861.1	9881094	9889089	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039903	NC_051861.1	9898628	9899158	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039904	NC_051861.1	9984693	9986303	core	307	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039905	NC_051861.1	9987350	9988964	core	111	Unknown
Cx_quinquefasciatus	gene-LOC6039906	NC_051861.1	9988916	9989950	core	1677	Unknown
Cx_quinquefasciatus	gene-LOC6039907	NC_051861.1	9990778	10003804	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039908	NC_051861.1	10003800	10005637	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039909	NC_051861.1	10011297	10011996	core	192	Unknown
Cx_quinquefasciatus	gene-LOC6039910	NC_051861.1	10012034	10014256	core	0	LINE/I-Jockey
Cx_quinquefasciatus	gene-LOC6039911	NC_051861.1	10016296	10018361	core	33	Unknown
Cx_quinquefasciatus	gene-LOC6039912	NC_051861.1	10018464	10021340	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039913	NC_051861.1	10021397	10024145	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039914	NC_051861.1	10025045	10026692	core	173	Unknown
Cx_quinquefasciatus	gene-LOC6039919	NC_051861.1	10026624	10045408	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039918	NC_051861.1	10037518	10040022	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039920	NC_051861.1	10045654	10048719	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6039922	NC_051861.1	10048869	10056335	core	0	LINE/RTE-BovB
Cx_quinquefasciatus	gene-LOC6039923	NC_051861.1	10056439	10060280	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039924	NC_051861.1	10060337	10061798	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039925	NC_051861.1	10067626	10069807	shell	109	Unknown
Cx_quinquefasciatus	gene-LOC6039926	NC_051861.1	10074664	10081782	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039927	NC_051861.1	10081645	10083358	core	269	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039928	NC_051861.1	10083441	10085732	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039929	NC_051861.1	10113984	10115063	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039930	NC_051861.1	10120005	10124512	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6039931	NC_051861.1	10156345	10193680	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6039932	NC_051861.1	10198293	10206863	core	0	DNA/Crypton-I
Cx_quinquefasciatus	gene-LOC6039934	NC_051861.1	10213373	10215708	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039935	NC_051861.1	10222371	10224380	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039936	NC_051861.1	10229193	10237608	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6039937	NC_051861.1	10237657	10241220	core	2	Unknown
Cx_quinquefasciatus	gene-LOC6039938	NC_051861.1	10248111	10287705	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6046541	NC_051861.1	10292231	10388313	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046540	NC_051861.1	10309435	10349779	core	0	LINE/I-Jockey
Cx_quinquefasciatus	gene-LOC119765074	NC_051861.1	10326108	10327056	shell	471	Unknown
Cx_quinquefasciatus	gene-LOC119765077	NC_051861.1	10388540	10389197	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765443	NC_051861.1	10401632	10405239	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046532	NC_051861.1	10409505	10572913	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046530	NC_051861.1	10574936	10575742	core	289	Unknown
Cx_quinquefasciatus	gene-LOC6046529	NC_051861.1	10575789	10577441	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046527	NC_051861.1	10577537	10581360	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046526	NC_051861.1	10588983	10592767	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046528	NC_051861.1	10599216	10600248	core	149	DNA/hAT-hATm
Cx_quinquefasciatus	gene-LOC6046531	NC_051861.1	10607311	10629181	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033979	NC_051861.1	10636916	10641006	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033978	NC_051861.1	10644231	10649430	cloud	0	Unknown
Cx_quinquefasciatus	gene-LOC119765913	NC_051861.1	10646871	10647775	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119767149	NC_051861.1	10654695	10701103	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765448	NC_051861.1	10707075	10709440	shell	0	LINE/Penelope
Cx_quinquefasciatus	gene-LOC119765340	NC_051861.1	10712633	10717816	cloud	0	Unknown
Cx_quinquefasciatus	gene-LOC6033976	NC_051861.1	10767083	10775676	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6033975	NC_051861.1	10787708	10801694	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033974	NC_051861.1	10808253	10816890	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033972	NC_051861.1	10824840	10827036	shell	66	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033971	NC_051861.1	10831273	10832494	shell	337	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033969	NC_051861.1	10833297	10834556	shell	2361	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033968	NC_051861.1	10834541	10837585	shell	2521	Unknown
Cx_quinquefasciatus	gene-LOC119765147	NC_051861.1	10837630	10838652	shell	1454	Unknown
Cx_quinquefasciatus	gene-LOC6033967	NC_051861.1	10838764	10847712	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6033966	NC_051861.1	10850988	10851843	cloud	8	Unknown
Cx_quinquefasciatus	gene-LOC6033964	NC_051861.1	10852425	10854743	shell	477	Unknown
Cx_quinquefasciatus	gene-LOC6033963	NC_051861.1	10854798	10855375	shell	1373	Unknown
Cx_quinquefasciatus	gene-LOC6033962	NC_051861.1	10855394	10856604	shell	144	Unknown
Cx_quinquefasciatus	gene-LOC6033961	NC_051861.1	10858102	10865169	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765296	NC_051861.1	10865068	10869888	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6033959	NC_051861.1	10881646	10910267	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033958	NC_051861.1	10917082	10938297	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033955	NC_051861.1	10947754	10960966	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033953	NC_051861.1	10968110	10998120	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033952	NC_051861.1	10998161	11000716	core	320	LINE/I
Cx_quinquefasciatus	gene-LOC6033950	NC_051861.1	11006824	11024738	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033951	NC_051861.1	11013683	11016241	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033949	NC_051861.1	11027719	11029264	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033948	NC_051861.1	11029331	11030868	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033947	NC_051861.1	11031005	11035566	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033945	NC_051861.1	11037591	11047837	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033944	NC_051861.1	11048012	11048503	core	12	Unknown
Cx_quinquefasciatus	gene-LOC119765338	NC_051861.1	11075519	11109093	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033943	NC_051861.1	11119328	11127895	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033942	NC_051861.1	11137673	11138663	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033941	NC_051861.1	11142600	11143208	core	144	Unknown
Cx_quinquefasciatus	gene-LOC6033940	NC_051861.1	11143832	11144506	core	199	Unknown
Cx_quinquefasciatus	gene-LOC6033939	NC_051861.1	11144591	11145200	core	57	Unknown
Cx_quinquefasciatus	gene-LOC6033938	NC_051861.1	11148769	11149328	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033937	NC_051861.1	11149423	11150015	shell	554	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033936	NC_051861.1	11150129	11150693	shell	35	Unknown
Cx_quinquefasciatus	gene-LOC6033935	NC_051861.1	11156027	11156609	core	238	Unknown
Cx_quinquefasciatus	gene-LOC6033934	NC_051861.1	11157107	11157677	core	65	Unknown
Cx_quinquefasciatus	gene-LOC6033933	NC_051861.1	11160468	11161106	core	267	Unknown
Cx_quinquefasciatus	gene-LOC6033932	NC_051861.1	11163503	11164148	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033931	NC_051861.1	11164457	11165087	core	600	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033930	NC_051861.1	11165370	11166808	core	853	Unknown
Cx_quinquefasciatus	gene-LOC6033929	NC_051861.1	11166979	11168640	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033928	NC_051861.1	11168947	11169612	core	23	Unknown
Cx_quinquefasciatus	gene-LOC6033927	NC_051861.1	11170818	11171468	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033925	NC_051861.1	11174985	11175769	core	1077	Unknown
Cx_quinquefasciatus	gene-LOC6033924	NC_051861.1	11176078	11176729	core	117	Unknown
Cx_quinquefasciatus	gene-LOC6033923	NC_051861.1	11178052	11178743	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033921	NC_051861.1	11182547	11220089	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033922	NC_051861.1	11209686	11211418	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033920	NC_051861.1	11220088	11225718	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6033919	NC_051861.1	11226213	11227925	core	185	Unknown
Cx_quinquefasciatus	gene-LOC6033918	NC_051861.1	11232062	11234088	core	63	Unknown
Cx_quinquefasciatus	gene-LOC6033917	NC_051861.1	11237867	11239627	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6033916	NC_051861.1	11239646	11241126	shell	1634	Unknown
Cx_quinquefasciatus	gene-LOC6033915	NC_051861.1	11241272	11242617	core	3260	Unknown
Cx_quinquefasciatus	gene-LOC6033914	NC_051861.1	11242798	11244075	core	3078	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033913	NC_051861.1	11244089	11245594	core	1559	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033912	NC_051861.1	11245680	11247331	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033911	NC_051861.1	11249388	11251017	core	217	Unknown
Cx_quinquefasciatus	gene-LOC6033910	NC_051861.1	11251313	11252744	core	560	Unknown
Cx_quinquefasciatus	gene-LOC6033909	NC_051861.1	11277004	11278265	core	160	LINE/I-Jockey
Cx_quinquefasciatus	gene-LOC6033908	NC_051861.1	11284307	11286421	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033904	NC_051861.1	11293729	11371740	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6033898	NC_051861.1	11458355	11473311	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6041720	NC_051861.1	11533404	11534635	core	66	Unknown
Cx_quinquefasciatus	gene-LOC6041722	NC_051861.1	11540407	11561025	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6041723	NC_051861.1	11567539	11568278	core	110	Unknown
Cx_quinquefasciatus	gene-LOC6041726	NC_051861.1	11568257	11574807	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6041724	NC_051861.1	11568740	11570560	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6041727	NC_051861.1	11575070	11577835	core	21	Unknown
Cx_quinquefasciatus	gene-LOC6041728	NC_051861.1	11580411	11582874	core	119	LTR/Unknown
Cx_quinquefasciatus	gene-LOC119765464	NC_051861.1	11591490	11592921	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119765311	NC_051861.1	11602625	11603633	core	0	Low_complexity
Cx_quinquefasciatus	gene-LOC119765309	NC_051861.1	11603609	11604952	core	247	Unknown
Cx_quinquefasciatus	gene-LOC119771188	NC_051861.1	11608781	11610851	shell	135	Low_complexity
Cx_quinquefasciatus	gene-LOC119771187	NC_051861.1	11610921	11612905	shell	2275	Low_complexity
Cx_quinquefasciatus	gene-LOC119771189	NC_051861.1	11612980	11614788	shell	1677	Unknown
Cx_quinquefasciatus	gene-LOC119765102	NC_051861.1	11626358	11626959	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6043191	NC_051861.1	11635102	11637175	shell	193	Simple_repeat
Cx_quinquefasciatus	gene-LOC6043184	NC_051861.1	11756546	12071161	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6043192	NC_051861.1	11821581	11822107	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6043193	NC_051861.1	11823909	11824440	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119771196	NC_051861.1	11929401	11934983	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119765523	NC_051861.1	12169956	12170853	shell	68	Unknown
Cx_quinquefasciatus	gene-LOC6043197	NC_051861.1	12173872	12174385	shell	371	Unknown
Cx_quinquefasciatus	gene-LOC6043198	NC_051861.1	12176653	12177051	shell	42	Unknown
Cx_quinquefasciatus	gene-LOC119771197	NC_051861.1	12182547	12183072	core	197	Simple_repeat
Cx_quinquefasciatus	gene-LOC6049956	NC_051861.1	12193793	12194290	core	473	LTR/Copia
Cx_quinquefasciatus	gene-LOC119771195	NC_051861.1	12194489	12195168	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6047925	NC_051861.1	12505212	12506336	core	148	Unknown
Cx_quinquefasciatus	gene-LOC6047922	NC_051861.1	12507860	12509860	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6047916	NC_051861.1	12509968	12510917	core	1213	Unknown
Cx_quinquefasciatus	gene-LOC6047917	NC_051861.1	12511126	12513158	core	1295	Unknown
Cx_quinquefasciatus	gene-LOC6047918	NC_051861.1	12513139	12514413	core	40	Unknown
Cx_quinquefasciatus	gene-LOC6047919	NC_051861.1	12517812	12531076	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6047921	NC_051861.1	12548737	12582067	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6047923	NC_051861.1	12583007	12585267	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6047924	NC_051861.1	12586025	12590879	shell	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046300	NC_051861.1	12829821	12997063	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046299	NC_051861.1	13005542	13007315	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046298	NC_051861.1	13007297	13009229	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6046297	NC_051861.1	13009715	13015698	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046296	NC_051861.1	13030576	13031806	core	77	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6046295	NC_051861.1	13036815	13041981	core	0	LINE/RTE-BovB
Cx_quinquefasciatus	gene-LOC6046292	NC_051861.1	13042560	13045961	core	335	Unknown
Cx_quinquefasciatus	gene-LOC6046291	NC_051861.1	13049855	13052161	core	0	LINE/RTE-BovB
Cx_quinquefasciatus	gene-LOC6046290	NC_051861.1	13061221	13158030	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6048420	NC_051861.1	13166711	13169622	core	94	Unknown
Cx_quinquefasciatus	gene-LOC6046294	NC_051861.1	13174204	13205357	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6046303	NC_051861.1	13205692	13211891	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6048415	NC_051861.1	13232027	13338639	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6048416	NC_051861.1	13242182	13243828	core	145	Unknown
Cx_quinquefasciatus	gene-LOC6048414	NC_051861.1	13278454	13286454	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037396	NC_051861.1	13344151	13346290	core	111	Unknown
Cx_quinquefasciatus	gene-LOC119765595	NC_051861.1	13355614	13357738	core	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC119765598	NC_051861.1	13357864	13361016	core	0	LTR/Pao
Cx_quinquefasciatus	gene-LOC6037400	NC_051861.1	13362405	13383595	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6037401	NC_051861.1	13386031	13387786	core	66	Unknown
Cx_quinquefasciatus	gene-LOC6037398	NC_051861.1	13388702	13402930	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6037399	NC_051861.1	13402890	13404345	core	68	Low_complexity
Cx_quinquefasciatus	gene-LOC119771194	NC_051861.1	13409997	13410862	core	169	LINE/I
Cx_quinquefasciatus	gene-LOC6037402	NC_051861.1	13414516	13428583	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6037403	NC_051861.1	13481967	13615134	core	0	LTR/Copia
Cx_quinquefasciatus	gene-LOC6037404	NC_051861.1	13546954	13548874	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6037406	NC_051861.1	13568728	13576540	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6037409	NC_051861.1	13650901	13651507	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037411	NC_051861.1	13774004	13775349	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC119765613	NC_051861.1	13781657	13795836	shell	0	LTR/Unknown
Cx_quinquefasciatus	gene-LOC6037412	NC_051861.1	13810107	13812263	core	64	Unknown
Cx_quinquefasciatus	gene-LOC6037413	NC_051861.1	13818945	13940268	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037416	NC_051861.1	13944536	13984608	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037418	NC_051861.1	14009819	14021913	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037420	NC_051861.1	14026687	14114049	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6037423	NC_051861.1	14115482	14117298	core	78	Simple_repeat
Cx_quinquefasciatus	gene-LOC6037424	NC_051861.1	14117620	14122341	shell	0	Unknown
Cx_quinquefasciatus	gene-LOC6037425	NC_051861.1	14179995	14181243	core	57	Unknown
Cx_quinquefasciatus	gene-LOC6037426	NC_051861.1	14238521	14336333	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033016	NC_051861.1	14349853	14669619	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119766308	NC_051861.1	14579670	14580582	core	0	Unknown
Cx_quinquefasciatus	gene-LOC119766159	NC_051861.1	14580641	14582034	core	0	Unknown
Cx_quinquefasciatus	gene-LOC6033015	NC_051861.1	14701715	14702787	shell	122	Unknown
Cx_quinquefasciatus	gene-LOC6033013	NC_051861.1	14708605	14811891	core	0	Simple_repeat
Cx_quinquefasciatus	gene-LOC119767245	NC_051861.1	14718092	14723569	shell	0	LTR/Gypsy
