Family ID	Desc	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis
OG0000631	OG0000631	2	2	2	2	1
OG0000632	OG0000632	2	2	2	3	0
OG0000633	OG0000633	2	2	2	2	1
OG0000634	OG0000634	2	2	2	2	1
OG0000635	OG0000635	2	2	2	2	1
OG0000636	OG0000636	2	2	2	2	1
OG0000637	OG0000637	2	2	2	2	1
OG0000638	OG0000638	2	2	2	2	1
OG0000639	OG0000639	1	2	2	3	1
OG0000640	OG0000640	2	2	2	2	1
OG0000641	OG0000641	2	2	2	2	1
OG0000642	OG0000642	2	2	2	2	1
OG0000643	OG0000643	2	2	2	2	1
OG0000644	OG0000644	2	2	2	2	1
OG0000645	OG0000645	2	2	2	2	1
OG0000646	OG0000646	2	2	2	2	1
OG0000647	OG0000647	2	2	2	2	1
OG0000648	OG0000648	2	2	2	2	1
OG0000649	OG0000649	2	2	2	2	1
OG0000650	OG0000650	2	2	2	2	1
OG0000651	OG0000651	2	2	2	2	1
OG0000652	OG0000652	2	2	2	2	1
OG0000653	OG0000653	2	2	2	2	1
OG0000654	OG0000654	2	2	2	2	1
OG0000655	OG0000655	0	1	0	7	0
OG0000656	OG0000656	1	1	1	1	4
OG0000657	OG0000657	1	1	2	3	1
OG0000658	OG0000658	0	3	2	2	1
OG0000659	OG0000659	1	1	2	3	1
OG0000660	OG0000660	1	2	3	2	0
OG0000661	OG0000661	2	2	1	2	1
OG0000662	OG0000662	1	2	2	2	1
OG0000663	OG0000663	0	1	2	0	5
OG0000664	OG0000664	1	1	0	2	4
OG0000665	OG0000665	1	2	2	2	1
OG0000666	OG0000666	2	2	2	2	0
OG0000667	OG0000667	1	2	2	2	1
OG0000668	OG0000668	1	2	2	2	1
OG0000669	OG0000669	2	0	2	2	2
OG0000670	OG0000670	2	2	2	2	0
OG0000671	OG0000671	3	1	0	2	2
OG0000672	OG0000672	2	2	1	2	1
OG0000673	OG0000673	2	2	2	2	0
OG0000674	OG0000674	2	2	1	2	1
OG0000675	OG0000675	1	2	2	2	1
OG0000676	OG0000676	2	2	2	2	0
OG0000677	OG0000677	1	2	2	2	1
OG0000678	OG0000678	1	2	2	2	1
OG0000679	OG0000679	2	1	2	2	1
OG0000680	OG0000680	2	2	1	2	1
OG0000681	OG0000681	1	2	2	2	1
OG0000682	OG0000682	1	2	2	2	1
OG0000683	OG0000683	2	2	2	2	0
OG0000684	OG0000684	2	1	2	2	1
OG0000685	OG0000685	2	2	1	2	1
OG0000686	OG0000686	2	1	2	2	1
OG0000687	OG0000687	0	1	3	3	1
OG0000688	OG0000688	2	2	1	2	1
OG0000689	OG0000689	1	2	2	2	1
OG0000690	OG0000690	2	1	2	2	1
OG0000691	OG0000691	2	1	2	2	1
OG0000692	OG0000692	2	1	2	2	1
OG0000693	OG0000693	2	2	2	2	0
OG0000694	OG0000694	2	2	1	2	1
OG0000695	OG0000695	1	2	1	3	1
OG0000696	OG0000696	1	2	2	2	1
OG0000697	OG0000697	2	2	1	2	1
OG0000698	OG0000698	2	2	1	2	1
OG0000699	OG0000699	2	1	2	2	1
OG0000700	OG0000700	2	1	2	2	1
OG0000701	OG0000701	1	0	1	3	3
OG0000702	OG0000702	2	2	1	2	1
OG0000703	OG0000703	2	2	1	2	1
OG0000704	OG0000704	2	1	2	2	1
OG0000705	OG0000705	2	1	2	2	1
OG0000706	OG0000706	2	1	2	2	1
OG0000707	OG0000707	2	1	2	2	1
OG0000708	OG0000708	1	2	2	2	1
OG0000709	OG0000709	2	2	1	2	1
OG0000710	OG0000710	1	1	2	3	1
OG0000711	OG0000711	1	2	1	3	1
OG0000712	OG0000712	1	0	3	3	1
OG0000713	OG0000713	2	1	2	2	1
OG0000714	OG0000714	1	1	2	3	1
OG0000715	OG0000715	1	1	2	2	2
OG0000716	OG0000716	2	2	1	2	1
OG0000717	OG0000717	1	2	2	2	1
OG0000718	OG0000718	2	2	1	2	1
OG0000719	OG0000719	1	2	2	2	1
OG0000720	OG0000720	2	1	2	2	1
OG0000721	OG0000721	1	2	2	2	1
OG0000722	OG0000722	1	2	2	2	1
OG0000723	OG0000723	1	2	2	2	1
OG0000724	OG0000724	2	1	2	2	1
OG0000725	OG0000725	2	1	2	2	1
OG0000726	OG0000726	1	1	2	3	1
OG0000727	OG0000727	2	1	2	2	1
OG0000728	OG0000728	1	2	2	2	1
OG0000729	OG0000729	2	0	2	3	1
OG0000730	OG0000730	2	2	2	1	1
OG0000731	OG0000731	2	2	1	2	1
OG0000732	OG0000732	2	2	2	2	0
OG0000733	OG0000733	2	2	2	2	0
OG0000734	OG0000734	2	2	1	3	0
OG0000735	OG0000735	2	2	2	2	0
OG0000736	OG0000736	2	2	2	2	0
OG0000737	OG0000737	1	2	2	2	1
OG0000738	OG0000738	1	1	3	3	0
OG0000739	OG0000739	2	1	2	3	0
OG0000740	OG0000740	1	1	1	1	4
OG0000741	OG0000741	2	2	2	2	0
OG0000742	OG0000742	2	2	2	2	0
OG0000743	OG0000743	1	2	2	2	1
OG0000744	OG0000744	1	1	1	1	4
OG0000745	OG0000745	2	1	2	2	1
OG0000746	OG0000746	1	2	2	2	1
OG0000747	OG0000747	2	1	1	3	1
OG0000748	OG0000748	2	2	2	2	0
OG0000749	OG0000749	2	2	2	2	0
OG0000750	OG0000750	1	2	1	2	2
OG0000751	OG0000751	2	1	2	2	1
OG0000752	OG0000752	2	2	2	2	0
OG0000753	OG0000753	2	1	2	2	1
OG0000754	OG0000754	2	2	2	2	0
OG0000755	OG0000755	2	2	2	2	0
OG0000756	OG0000756	2	1	2	2	1
OG0000757	OG0000757	2	1	2	2	1
OG0000758	OG0000758	2	2	2	2	0
OG0000759	OG0000759	2	2	2	2	0
OG0000760	OG0000760	1	2	2	2	1
OG0000761	OG0000761	1	1	2	2	2
OG0000762	OG0000762	2	2	2	2	0
OG0000763	OG0000763	2	2	1	2	1
OG0000764	OG0000764	2	2	2	2	0
OG0000765	OG0000765	1	1	2	3	1
OG0000766	OG0000766	2	2	2	2	0
OG0000767	OG0000767	1	3	1	3	0
OG0000768	OG0000768	1	1	1	3	2
OG0000769	OG0000769	2	2	2	2	0
OG0000770	OG0000770	2	2	2	2	0
OG0000771	OG0000771	1	2	2	2	1
OG0000772	OG0000772	2	2	1	2	1
OG0000773	OG0000773	2	2	2	2	0
OG0000774	OG0000774	2	1	2	2	1
OG0000775	OG0000775	2	1	2	2	1
OG0000776	OG0000776	2	2	1	2	1
OG0000777	OG0000777	1	1	2	2	2
OG0000778	OG0000778	2	2	2	2	0
OG0000779	OG0000779	1	2	2	2	1
OG0000780	OG0000780	2	1	2	2	1
OG0000781	OG0000781	1	0	2	1	4
OG0000782	OG0000782	2	2	2	2	0
OG0000783	OG0000783	2	2	1	3	0
OG0000784	OG0000784	2	1	1	4	0
OG0000785	OG0000785	2	2	2	2	0
OG0000786	OG0000786	2	2	1	2	1
OG0000787	OG0000787	2	2	2	2	0
OG0000788	OG0000788	1	2	2	2	1
OG0000789	OG0000789	2	2	1	2	1
OG0000790	OG0000790	1	1	2	2	2
OG0000791	OG0000791	2	2	1	2	1
OG0000792	OG0000792	2	2	2	2	0
OG0000793	OG0000793	2	2	1	2	1
OG0000794	OG0000794	1	2	2	2	1
OG0000795	OG0000795	2	2	2	2	0
OG0000796	OG0000796	1	2	2	2	1
OG0000797	OG0000797	2	2	1	2	1
OG0000798	OG0000798	1	2	1	3	1
OG0000799	OG0000799	2	2	1	2	1
OG0000800	OG0000800	2	2	1	2	1
OG0000801	OG0000801	2	2	2	2	0
OG0000802	OG0000802	2	2	2	2	0
OG0000803	OG0000803	1	2	2	2	1
OG0000804	OG0000804	1	2	2	2	1
OG0000805	OG0000805	2	2	1	2	1
OG0000806	OG0000806	2	1	2	2	1
OG0000807	OG0000807	1	1	1	4	1
OG0000808	OG0000808	1	1	2	3	1
OG0000809	OG0000809	2	2	2	2	0
OG0000810	OG0000810	2	2	2	2	0
OG0000811	OG0000811	2	2	1	2	1
OG0000812	OG0000812	2	2	2	2	0
OG0000813	OG0000813	2	2	2	2	0
OG0000814	OG0000814	1	2	2	2	1
OG0000815	OG0000815	2	1	2	2	1
OG0000816	OG0000816	2	2	2	2	0
OG0000817	OG0000817	2	1	2	2	1
OG0000818	OG0000818	2	2	2	2	0
OG0000819	OG0000819	2	2	2	2	0
OG0000820	OG0000820	1	2	2	2	1
OG0000821	OG0000821	2	1	2	2	1
OG0000822	OG0000822	1	2	2	2	1
OG0000823	OG0000823	1	2	2	2	1
OG0000824	OG0000824	2	2	1	2	1
OG0000825	OG0000825	1	2	2	2	1
OG0000826	OG0000826	1	2	2	2	1
OG0000827	OG0000827	2	2	2	2	0
OG0000828	OG0000828	1	2	2	2	1
OG0000829	OG0000829	1	2	2	2	1
OG0000830	OG0000830	2	1	2	2	1
OG0000831	OG0000831	2	2	2	2	0
OG0000832	OG0000832	2	1	2	2	1
OG0000833	OG0000833	1	2	2	2	1
OG0000834	OG0000834	2	2	2	2	0
OG0000835	OG0000835	2	1	2	2	1
OG0000836	OG0000836	2	2	2	2	0
OG0000837	OG0000837	2	2	1	2	1
OG0000838	OG0000838	2	2	2	2	0
OG0000839	OG0000839	2	1	2	2	1
OG0000840	OG0000840	2	2	2	2	0
OG0000841	OG0000841	2	1	2	2	1
OG0000842	OG0000842	2	1	2	2	1
OG0000843	OG0000843	2	1	2	2	1
OG0000844	OG0000844	1	2	2	2	1
OG0000845	OG0000845	2	1	2	2	1
OG0000846	OG0000846	1	2	2	2	1
OG0000847	OG0000847	2	2	2	2	0
OG0000848	OG0000848	2	1	1	3	1
OG0000849	OG0000849	2	2	2	2	0
OG0000850	OG0000850	2	2	2	2	0
OG0000851	OG0000851	1	2	2	3	0
OG0000852	OG0000852	2	1	2	2	1
OG0000853	OG0000853	1	2	2	2	1
OG0000854	OG0000854	2	2	2	2	0
OG0000855	OG0000855	1	2	2	2	1
OG0000856	OG0000856	1	2	2	2	1
OG0000857	OG0000857	2	2	2	2	0
OG0000858	OG0000858	2	1	2	2	1
OG0000859	OG0000859	2	2	2	2	0
OG0000860	OG0000860	2	2	1	2	1
OG0000861	OG0000861	2	2	1	3	0
OG0000862	OG0000862	2	2	1	2	1
OG0000863	OG0000863	1	2	2	2	1
OG0000864	OG0000864	2	2	1	2	1
OG0000865	OG0000865	1	2	2	2	1
OG0000866	OG0000866	2	2	2	2	0
OG0000867	OG0000867	2	2	2	2	0
OG0000868	OG0000868	2	1	2	2	1
OG0000869	OG0000869	2	1	2	2	1
OG0000870	OG0000870	1	2	1	3	1
OG0000871	OG0000871	2	2	1	2	1
OG0000872	OG0000872	2	1	2	2	1
OG0000873	OG0000873	1	2	2	2	1
OG0000874	OG0000874	1	2	2	2	1
OG0000875	OG0000875	2	2	1	2	1
OG0000876	OG0000876	2	2	2	2	0
OG0000877	OG0000877	1	2	2	2	1
OG0000878	OG0000878	2	2	2	2	0
OG0000879	OG0000879	1	2	2	2	1
OG0000880	OG0000880	0	2	0	6	0
OG0000881	OG0000881	0	2	2	2	2
OG0000882	OG0000882	1	2	1	2	1
OG0000883	OG0000883	1	2	2	2	0
OG0000884	OG0000884	1	1	2	2	1
OG0000885	OG0000885	1	1	2	2	1
OG0000886	OG0000886	2	2	1	2	0
OG0000887	OG0000887	0	2	2	2	1
OG0000888	OG0000888	1	2	1	2	1
OG0000889	OG0000889	1	1	1	1	3
OG0000890	OG0000890	0	2	1	3	1
OG0000891	OG0000891	1	1	1	2	2
OG0000892	OG0000892	1	1	1	3	1
OG0000893	OG0000893	2	0	2	2	1
OG0000894	OG0000894	1	1	2	2	1
OG0000895	OG0000895	1	1	1	1	3
OG0000896	OG0000896	2	1	2	1	1
OG0000897	OG0000897	2	1	2	2	0
OG0000898	OG0000898	1	1	0	0	5
OG0000899	OG0000899	1	2	1	2	1
OG0000900	OG0000900	1	1	2	2	1
OG0000901	OG0000901	1	2	1	2	1
OG0000902	OG0000902	1	1	1	2	2
OG0000903	OG0000903	2	2	2	0	1
OG0000904	OG0000904	1	1	1	2	2
OG0000905	OG0000905	1	2	0	3	1
OG0000906	OG0000906	2	0	2	0	3
OG0000907	OG0000907	1	2	1	2	1
OG0000908	OG0000908	1	2	2	1	1
OG0000909	OG0000909	1	1	1	1	3
OG0000910	OG0000910	1	2	1	2	1
OG0000911	OG0000911	2	1	1	2	1
OG0000912	OG0000912	1	2	1	2	1
OG0000913	OG0000913	2	1	1	2	1
OG0000914	OG0000914	2	1	1	2	1
OG0000915	OG0000915	0	1	1	2	3
OG0000916	OG0000916	1	2	2	1	1
OG0000917	OG0000917	1	1	2	2	1
OG0000918	OG0000918	1	2	1	2	1
OG0000919	OG0000919	2	1	2	1	1
OG0000920	OG0000920	2	2	1	0	2
OG0000921	OG0000921	1	2	2	1	1
OG0000922	OG0000922	2	1	1	2	1
OG0000923	OG0000923	2	0	2	2	1
OG0000924	OG0000924	1	1	2	2	1
OG0000925	OG0000925	2	1	1	0	3
OG0000926	OG0000926	2	1	1	2	1
OG0000927	OG0000927	2	0	2	2	1
OG0000928	OG0000928	1	2	1	2	1
OG0000929	OG0000929	2	3	1	0	1
OG0000930	OG0000930	1	1	1	3	1
OG0000931	OG0000931	2	2	1	1	1
OG0000932	OG0000932	1	2	1	2	1
OG0000933	OG0000933	2	1	1	2	1
OG0000934	OG0000934	2	1	1	2	1
OG0000935	OG0000935	1	2	1	2	1
OG0000936	OG0000936	1	1	2	2	1
OG0000937	OG0000937	2	2	1	1	1
OG0000938	OG0000938	2	1	1	2	1
OG0000939	OG0000939	1	2	1	2	1
OG0000940	OG0000940	2	0	2	2	1
OG0000941	OG0000941	1	0	2	3	1
OG0000942	OG0000942	1	1	1	3	1
OG0000943	OG0000943	1	2	1	2	1
OG0000944	OG0000944	1	1	2	2	1
OG0000945	OG0000945	2	1	1	2	1
OG0000946	OG0000946	1	2	1	2	1
OG0000947	OG0000947	1	2	1	2	1
OG0000948	OG0000948	1	1	2	2	1
OG0000949	OG0000949	1	1	2	2	1
OG0000950	OG0000950	1	1	2	2	1
OG0000951	OG0000951	1	1	2	2	1
OG0000952	OG0000952	1	2	3	0	1
OG0000953	OG0000953	1	1	1	3	1
OG0000954	OG0000954	2	0	2	2	1
OG0000955	OG0000955	2	1	1	2	1
OG0000956	OG0000956	1	1	2	2	1
OG0000957	OG0000957	1	2	1	2	1
OG0000958	OG0000958	2	1	2	1	1
OG0000959	OG0000959	1	2	1	2	1
OG0000960	OG0000960	1	2	1	2	1
OG0000961	OG0000961	1	2	1	2	1
OG0000962	OG0000962	2	1	1	2	1
OG0000963	OG0000963	1	1	1	1	3
OG0000964	OG0000964	1	2	1	2	1
OG0000965	OG0000965	2	2	1	2	0
OG0000966	OG0000966	1	2	1	2	1
OG0000967	OG0000967	2	1	2	2	0
OG0000968	OG0000968	2	2	1	2	0
OG0000969	OG0000969	2	2	1	2	0
OG0000970	OG0000970	2	2	1	2	0
OG0000971	OG0000971	2	1	2	0	2
OG0000972	OG0000972	2	1	1	2	1
OG0000973	OG0000973	2	2	2	1	0
OG0000974	OG0000974	2	2	1	0	2
OG0000975	OG0000975	1	1	1	0	4
OG0000976	OG0000976	2	1	2	2	0
OG0000977	OG0000977	1	2	1	2	1
OG0000978	OG0000978	2	0	1	2	2
OG0000979	OG0000979	1	2	1	2	1
OG0000980	OG0000980	1	2	2	2	0
OG0000981	OG0000981	2	1	2	2	0
OG0000982	OG0000982	1	2	1	3	0
OG0000983	OG0000983	2	1	1	2	1
OG0000984	OG0000984	1	1	2	2	1
OG0000985	OG0000985	2	1	1	1	2
OG0000986	OG0000986	2	1	1	2	1
OG0000987	OG0000987	2	1	1	2	1
OG0000988	OG0000988	1	1	1	3	1
OG0000989	OG0000989	3	1	3	0	0
OG0000990	OG0000990	2	1	2	2	0
OG0000991	OG0000991	1	1	2	2	1
OG0000992	OG0000992	2	1	1	2	1
OG0000993	OG0000993	2	2	3	0	0
OG0000994	OG0000994	1	2	2	2	0
OG0000995	OG0000995	1	2	2	2	0
OG0000996	OG0000996	2	1	2	2	0
OG0000997	OG0000997	1	2	1	2	1
OG0000998	OG0000998	2	1	1	1	2
OG0000999	OG0000999	2	1	2	2	0
OG0001000	OG0001000	1	1	1	2	2
OG0001001	OG0001001	2	1	1	2	1
OG0001002	OG0001002	2	1	2	2	0
OG0001003	OG0001003	2	0	2	2	1
OG0001004	OG0001004	2	1	2	2	0
OG0001005	OG0001005	1	2	2	0	2
OG0001006	OG0001006	2	2	1	2	0
OG0001007	OG0001007	1	1	1	4	0
OG0001008	OG0001008	2	1	2	0	2
OG0001009	OG0001009	1	1	1	2	2
OG0001010	OG0001010	2	1	2	2	0
OG0001011	OG0001011	1	0	2	3	1
OG0001012	OG0001012	2	2	1	2	0
OG0001013	OG0001013	2	1	2	2	0
OG0001014	OG0001014	1	1	1	2	2
OG0001015	OG0001015	1	1	1	1	3
OG0001016	OG0001016	1	1	1	3	1
OG0001017	OG0001017	1	1	1	4	0
OG0001018	OG0001018	1	3	0	0	3
OG0001019	OG0001019	1	1	2	2	1
OG0001020	OG0001020	1	2	1	2	1
OG0001021	OG0001021	1	1	1	3	1
OG0001022	OG0001022	1	2	1	2	1
OG0001023	OG0001023	1	1	2	2	1
OG0001024	OG0001024	2	2	1	2	0
OG0001025	OG0001025	1	2	2	2	0
OG0001026	OG0001026	2	2	1	2	0
OG0001027	OG0001027	2	1	2	2	0
OG0001028	OG0001028	1	2	1	2	1
OG0001029	OG0001029	1	1	1	2	2
OG0001030	OG0001030	1	1	1	2	2
OG0001031	OG0001031	1	2	1	2	1
OG0001032	OG0001032	2	1	1	2	1
OG0001033	OG0001033	1	1	2	3	0
OG0001034	OG0001034	1	2	2	2	0
OG0001035	OG0001035	1	1	1	0	4
OG0001036	OG0001036	1	2	1	2	1
OG0001037	OG0001037	1	2	1	2	1
OG0001038	OG0001038	1	1	1	2	2
OG0001039	OG0001039	1	1	1	2	2
OG0001040	OG0001040	1	2	2	2	0
OG0001041	OG0001041	2	2	1	2	0
OG0001042	OG0001042	2	1	1	2	1
OG0001043	OG0001043	1	2	1	2	1
OG0001044	OG0001044	1	1	1	2	2
OG0001045	OG0001045	1	1	2	2	1
OG0001046	OG0001046	1	1	1	2	2
OG0001047	OG0001047	1	2	1	2	1
OG0001048	OG0001048	1	1	1	4	0
OG0001049	OG0001049	2	2	2	0	1
OG0001050	OG0001050	1	2	1	2	1
OG0001051	OG0001051	1	2	1	3	0
OG0001052	OG0001052	2	1	1	2	1
OG0001053	OG0001053	2	1	1	2	1
OG0001054	OG0001054	1	1	1	2	2
OG0001055	OG0001055	2	0	2	2	1
OG0001056	OG0001056	1	1	2	3	0
OG0001057	OG0001057	1	2	1	2	1
OG0001058	OG0001058	2	1	1	2	1
OG0001059	OG0001059	1	1	2	2	1
OG0001060	OG0001060	2	1	2	2	0
OG0001061	OG0001061	2	1	2	2	0
OG0001062	OG0001062	2	0	2	2	1
OG0001063	OG0001063	1	1	2	2	1
OG0001064	OG0001064	1	1	1	2	2
OG0001065	OG0001065	1	1	2	2	1
OG0001066	OG0001066	1	2	1	2	1
OG0001067	OG0001067	1	1	2	2	1
OG0001068	OG0001068	1	1	1	3	1
OG0001069	OG0001069	1	2	2	2	0
OG0001070	OG0001070	2	2	0	2	1
OG0001071	OG0001071	1	1	1	3	1
OG0001072	OG0001072	1	2	2	2	0
OG0001073	OG0001073	2	1	1	2	1
OG0001074	OG0001074	2	1	2	2	0
OG0001075	OG0001075	1	1	2	2	1
OG0001076	OG0001076	1	2	3	0	1
OG0001077	OG0001077	1	1	2	2	1
OG0001078	OG0001078	1	2	1	2	1
OG0001079	OG0001079	1	1	2	2	1
OG0001080	OG0001080	1	1	2	2	1
OG0001081	OG0001081	1	1	2	2	1
OG0001082	OG0001082	0	3	3	0	1
OG0001083	OG0001083	0	2	1	2	2
OG0001084	OG0001084	0	2	1	3	1
OG0001085	OG0001085	0	0	0	7	0
OG0001086	OG0001086	1	1	1	1	2
OG0001087	OG0001087	1	2	0	3	0
OG0001088	OG0001088	1	1	2	1	1
OG0001089	OG0001089	1	2	1	2	0
OG0001090	OG0001090	1	1	1	0	3
OG0001091	OG0001091	1	1	1	1	2
OG0001092	OG0001092	1	1	1	2	1
OG0001093	OG0001093	2	0	2	0	2
OG0001094	OG0001094	1	1	1	1	2
OG0001095	OG0001095	2	1	1	1	1
OG0001096	OG0001096	0	1	0	4	1
OG0001097	OG0001097	0	1	0	4	1
OG0001098	OG0001098	1	2	1	2	0
OG0001099	OG0001099	1	1	1	1	2
OG0001100	OG0001100	1	1	1	1	2
OG0001101	OG0001101	1	1	1	1	2
OG0001102	OG0001102	2	1	0	2	1
OG0001103	OG0001103	1	1	1	1	2
OG0001104	OG0001104	1	2	0	2	1
OG0001105	OG0001105	1	1	1	2	1
OG0001106	OG0001106	1	1	1	2	1
OG0001107	OG0001107	1	1	1	1	2
OG0001108	OG0001108	1	1	1	1	2
OG0001109	OG0001109	1	1	2	1	1
OG0001110	OG0001110	1	2	1	2	0
OG0001111	OG0001111	1	1	1	2	1
OG0001112	OG0001112	1	1	1	2	1
OG0001113	OG0001113	1	1	1	2	1
OG0001114	OG0001114	1	1	1	1	2
OG0001115	OG0001115	1	1	1	1	2
OG0001116	OG0001116	1	1	1	2	1
OG0001117	OG0001117	1	1	1	2	1
OG0001118	OG0001118	0	2	1	2	1
OG0001119	OG0001119	1	2	1	1	1
OG0001120	OG0001120	1	1	1	2	1
OG0001121	OG0001121	1	1	1	2	1
OG0001122	OG0001122	1	1	1	2	1
OG0001123	OG0001123	1	1	1	2	1
OG0001124	OG0001124	1	2	1	1	1
OG0001125	OG0001125	1	2	1	1	1
OG0001126	OG0001126	1	2	1	1	1
OG0001127	OG0001127	1	1	1	2	1
OG0001128	OG0001128	1	1	2	1	1
OG0001129	OG0001129	1	1	1	1	2
OG0001130	OG0001130	1	1	1	2	1
OG0001131	OG0001131	1	1	2	1	1
OG0001132	OG0001132	1	1	1	2	1
OG0001133	OG0001133	2	1	1	1	1
OG0001134	OG0001134	1	1	1	2	1
OG0001135	OG0001135	0	1	1	1	3
OG0001136	OG0001136	1	1	1	1	2
OG0001137	OG0001137	1	1	1	2	1
OG0001138	OG0001138	1	1	1	2	1
OG0001139	OG0001139	1	1	1	2	1
OG0001140	OG0001140	1	1	1	1	2
OG0001141	OG0001141	1	1	2	1	1
OG0001142	OG0001142	1	1	1	2	1
OG0001143	OG0001143	1	1	1	2	1
OG0001144	OG0001144	1	1	1	2	1
OG0001145	OG0001145	1	1	2	1	1
OG0001146	OG0001146	1	1	1	2	1
OG0001147	OG0001147	1	1	1	2	1
OG0001148	OG0001148	2	1	1	1	1
OG0001149	OG0001149	2	1	0	1	2
OG0001150	OG0001150	1	1	1	1	2
OG0001151	OG0001151	1	1	1	2	1
OG0001152	OG0001152	1	1	1	2	1
OG0001153	OG0001153	1	1	2	2	0
OG0001154	OG0001154	1	1	1	2	1
OG0001155	OG0001155	2	1	1	2	0
OG0001156	OG0001156	1	1	1	2	1
OG0001157	OG0001157	3	1	0	0	2
OG0001158	OG0001158	1	2	2	1	0
OG0001159	OG0001159	1	1	1	2	1
OG0001160	OG0001160	2	1	1	2	0
OG0001161	OG0001161	2	2	2	0	0
OG0001162	OG0001162	1	1	2	2	0
OG0001163	OG0001163	1	1	2	2	0
OG0001164	OG0001164	1	2	1	2	0
OG0001165	OG0001165	1	1	1	3	0
OG0001166	OG0001166	1	1	1	2	1
OG0001167	OG0001167	1	1	1	3	0
OG0001168	OG0001168	1	1	1	3	0
OG0001169	OG0001169	1	1	1	2	1
OG0001170	OG0001170	1	1	1	3	0
OG0001171	OG0001171	1	1	2	2	0
OG0001172	OG0001172	1	2	1	2	0
OG0001173	OG0001173	1	1	2	2	0
OG0001174	OG0001174	1	1	1	2	1
OG0001175	OG0001175	1	1	1	2	1
OG0001176	OG0001176	1	1	1	2	1
OG0001177	OG0001177	2	0	2	2	0
OG0001178	OG0001178	1	1	1	2	1
OG0001179	OG0001179	1	1	2	1	1
OG0001180	OG0001180	1	1	2	2	0
OG0001181	OG0001181	1	1	1	2	1
OG0001182	OG0001182	1	2	0	3	0
OG0001183	OG0001183	1	1	2	2	0
OG0001184	OG0001184	1	1	1	1	2
OG0001185	OG0001185	1	1	1	2	1
OG0001186	OG0001186	2	1	1	2	0
OG0001187	OG0001187	2	2	2	0	0
OG0001188	OG0001188	2	1	1	1	1
OG0001189	OG0001189	2	2	1	0	1
OG0001190	OG0001190	1	1	2	2	0
OG0001191	OG0001191	2	0	2	2	0
OG0001192	OG0001192	1	1	1	1	2
OG0001193	OG0001193	1	1	2	2	0
OG0001194	OG0001194	1	1	2	0	2
OG0001195	OG0001195	2	0	2	2	0
OG0001196	OG0001196	1	1	1	3	0
OG0001197	OG0001197	1	1	1	2	1
OG0001198	OG0001198	1	1	1	2	1
OG0001199	OG0001199	1	1	1	1	2
OG0001200	OG0001200	1	1	1	2	1
OG0001201	OG0001201	1	1	2	2	0
OG0001202	OG0001202	1	1	1	2	1
OG0001203	OG0001203	1	1	1	2	1
OG0001204	OG0001204	1	1	1	1	2
OG0001205	OG0001205	1	1	1	2	1
OG0001206	OG0001206	1	1	1	2	1
OG0001207	OG0001207	1	1	1	2	1
OG0001208	OG0001208	1	1	1	2	1
OG0001209	OG0001209	1	1	1	2	1
OG0001210	OG0001210	1	1	2	2	0
OG0001211	OG0001211	1	1	1	2	1
OG0001212	OG0001212	1	1	2	2	0
OG0001213	OG0001213	1	1	1	2	1
OG0001214	OG0001214	1	1	2	2	0
OG0001215	OG0001215	1	1	1	2	1
OG0001216	OG0001216	1	1	1	2	1
OG0001217	OG0001217	1	1	1	2	1
OG0001218	OG0001218	1	1	2	2	0
OG0001219	OG0001219	1	1	1	2	1
OG0001220	OG0001220	1	1	1	2	1
OG0001221	OG0001221	1	1	1	2	1
OG0001222	OG0001222	1	1	1	0	3
OG0001223	OG0001223	1	1	1	1	2
OG0001224	OG0001224	1	1	1	3	0
OG0001225	OG0001225	1	1	1	2	1
OG0001226	OG0001226	1	1	1	2	1
OG0001227	OG0001227	1	1	1	0	3
OG0001228	OG0001228	1	1	1	2	1
OG0001229	OG0001229	2	1	2	0	1
OG0001230	OG0001230	1	1	1	2	1
OG0001231	OG0001231	1	1	2	2	0
OG0001232	OG0001232	1	1	1	2	1
OG0001233	OG0001233	1	2	0	2	1
OG0001234	OG0001234	1	1	1	2	1
OG0001235	OG0001235	1	1	1	2	1
OG0001236	OG0001236	1	1	1	2	1
OG0001237	OG0001237	1	1	1	2	1
OG0001238	OG0001238	1	1	1	2	1
OG0001239	OG0001239	2	1	1	2	0
OG0001240	OG0001240	1	1	1	2	1
OG0001241	OG0001241	1	2	0	2	1
OG0001242	OG0001242	1	1	1	2	1
OG0001243	OG0001243	1	1	1	2	1
OG0001244	OG0001244	1	1	1	1	2
OG0001245	OG0001245	1	1	1	2	1
OG0001246	OG0001246	2	1	1	2	0
OG0001247	OG0001247	2	1	1	2	0
OG0001248	OG0001248	1	1	1	2	1
OG0001249	OG0001249	1	1	1	2	1
OG0001250	OG0001250	1	1	2	1	1
OG0001251	OG0001251	1	1	1	0	3
OG0001252	OG0001252	1	1	1	2	1
OG0001253	OG0001253	1	2	2	0	1
OG0001254	OG0001254	1	1	1	0	3
OG0001255	OG0001255	1	1	1	2	1
OG0001256	OG0001256	1	0	1	2	2
OG0001257	OG0001257	1	1	1	1	2
OG0001258	OG0001258	2	1	1	2	0
OG0001259	OG0001259	1	0	1	0	4
OG0001260	OG0001260	1	1	1	1	2
OG0001261	OG0001261	1	1	1	2	1
OG0001262	OG0001262	1	1	1	2	1
OG0001263	OG0001263	1	2	1	1	1
